token_id	token	frequency
6581	సుప్రీంకోర్టు@@	62924
6582	భవన్	62921
6583	స్టోరీ	62881
6584	శారీరక	62865
6585	శ్రీకాకుళం	62852
6586	నాయకు@@	62845
6587	విదేశాల@@	62829
6588	రికార్డ్	62819
6589	గన్	62815
6590	ప్రయాణికుల@@	62807
6591	ికి	62806
6592	షీ@@	62799
6593	తుందని@@	62776
6594	ఇష్టమైన	62764
6595	ఇక్కడి@@	62752
6596	యూత్	62739
6597	డిగ్రీల	62738
6598	విశ్లేషకుల@@	62737
6599	చేసుకున్నా@@	62709
6600	సాక్షి	62708
6601	దేవత@@	62697
6602	యము	62679
6603	అయిదు	62679
6604	బెదిరి@@	62634
6605	అద్దె@@	62630
6606	ముహూర్త@@	62611
6607	రెండింటి@@	62600
6608	రేటింగ్@@	62590
6609	ఆధారాలు	62574
6610	పెన్షన్	62562
6611	విమాన	62554
6612	చున్నాడు@@	62546
6613	విష	62532
6614	ముగియ@@	62526
6615	విజయ్@@	62493
6616	డ్యాన్స్	62482
6617	గులాబీ	62474
6618	తెరపై@@	62472
6619	సంస్కృతి	62463
6620	ముప్పు	62422
6621	సప్త@@	62414
6622	ంటు@@	62388
6623	ాభివృద్ధి@@	62385
6624	నటించి	62384
6625	శ్లోక@@	62372
6626	అవకాశాలు@@	62371
6627	దంతా	62366
6628	వర్షాల@@	62362
6629	క్ర@@	62338
6630	పుట్టినరోజు	62331
6631	నీళ్ల@@	62329
6632	ఉపరితల@@	62328
6633	రింప@@	62306
6634	ఎడమ	62263
6635	మిది@@	62259
6636	బడుతుంది	62258
6637	వార్డు	62251
6638	పులి@@	62244
6639	రక్షించు@@	62214
6640	శీతాకాల@@	62202
6641	బ్రిటన్	62198
6642	పట్టుకున్న@@	62181
6643	రాలి@@	62178
6644	ఆధారిత	62175
6645	బాటు	62173
6646	రాసి	62163
6647	ఉద్యమ	62161
6648	బుక్@@	62128
6649	అశ్వ@@	62126
6650	కార్	62125
6651	జీవో	62118
6652	ంచండి@@	62115
6653	గణేష్	62114
6654	ించుచు	62111
6655	ఉంటుందో	62096
6656	రాశిఫలాలు	62086
6657	వాసన	62075
6658	టకు	62040
6659	సహ	62019
6660	వీడ@@	62005
6661	విటమిన్@@	61991
6662	పనికి@@	61973
6663	తోడ	61946
6664	లైట్@@	61943
6665	నమ్ము@@	61941
6666	హెడ్@@	61940
6667	దుర్మార్గ@@	61917
6668	కాల్@@	61907
6669	లక్షణము@@	61904
6670	పోతున్న@@	61899
6671	త్యా@@	61879
6672	వ్రాసిన	61879
6673	అందువల్ల@@	61849
6674	సహకార@@	61849
6675	దేవ్	61843
6676	ప్రమాణ	61837
6677	గని@@	61829
6678	సివిల్	61815
6679	పాపులర్	61800
6680	ఠ@@	61796
6681	చున్నాను@@	61796
6682	స్తున్నారు	61769
6683	సంతోషం	61764
6684	ఢిల్లీలో@@	61754
6685	రాజకీయాల్లో@@	61752
6686	తరవాత	61738
6687	జారీ@@	61715
6688	షన్@@	61705
6689	ూరు@@	61700
6690	ఆరు@@	61699
6691	మహిమ@@	61698
6692	వెంకట	61695
6693	సాంప్రదాయ@@	61685
6694	ఎదుర్కొంటున్న	61651
6695	చూపిస్త@@	61648
6696	డెస్క్ః	61648
6697	గడుపు@@	61646
6698	సముద్రం	61633
6699	ఫోన్ల@@	61629
6700	తెచ్చుకున్న@@	61626
6701	సాంఘిక	61622
6702	న్యూస్@@	61621
6703	సాఫ్ట్వేర్	61616
6704	పట్టుకొని	61608
6705	నేతృత్వంలో@@	61593
6706	శోభ@@	61578
6707	నిబంధనల	61568
6708	కొక	61542
6709	ఫీజు	61536
6710	కనుక@@	61527
6711	మొదటిసారి	61509
6712	స్వర్ణ@@	61506
6713	కృ@@	61498
6714	ఫ్యామిలీ@@	61498
6715	వడ్డీ@@	61485
6716	అప్లికేషన్	61452
6717	బాధిత	61442
6718	మవు@@	61438
6719	త్రా@@	61413
6720	అభిమానుల	61396
6721	ేంద్ర@@	61385
6722	ఆదేశాల	61379
6723	ాభివృద్ధి	61379
6724	ించుచు@@	61374
6725	అధ్యక్షత@@	61368
6726	భేదము@@	61365
6727	కొనుగోలు@@	61360
6728	ఆయుధాల@@	61358
6729	ఎదురుచూస్తున్న@@	61350
6730	ఆవరణ@@	61348
6731	రాయల్	61346
6732	సందీప్	61345
6733	తీర్థ@@	61345
6734	ముడి	61339
6735	కొట్టే@@	61330
6736	రూట్	61298
6737	చేస్తున్నారు	61288
6738	ప్రగతి@@	61273
6739	తానని	61258
6740	సాధిస్తా@@	61258
6741	అక్రమాల@@	61252
6742	యండి@@	61223
6743	ల్యాండ్	61215
6744	అతిథిగా	61193
6745	యాన్	61190
6746	తొక్క@@	61181
6747	క్రీడా	61169
6748	మహేష్@@	61167
6749	చదివి	61162
6750	చౌదరి	61159
6751	విస్తీర్ణ@@	61155
6752	వైభవం@@	61145
6753	వలయు@@	61136
6754	ందీ	61133
6755	జపాన్	61131
6756	పరిశీలించి	61117
6757	పోరాటం@@	61112
6758	ఓటీటీ@@	61110
6759	క్లబ్	61109
6760	రామకృష్ణ	61105
6761	టౌన్	61093
6762	నీతి	61087
6763	భాను@@	61081
6764	గెలిపి@@	61076
6765	శిల్ప@@	61068
6766	ప్రభాకర్	61060
6767	ాన్@@	61055
6768	గరిష్ట	61043
6769	నగ@@	61041
6770	జనాభా@@	61020
6771	భేటీ@@	61011
6772	నానా	61006
6773	చేసాడు@@	60994
6774	పురుషుల	60982
6775	సంతకం	60981
6776	సన్నివేశ@@	60979
6777	వీధి	60969
6778	ఎందుకు@@	60966
6779	కొంతకాలం@@	60895
6780	బీచ్	60895
6781	నవ్వ@@	60888
6782	ములఁ	60887
6783	త్రయ@@	60874
6784	నాగార్జున@@	60874
6785	అరెస్టు@@	60866
6786	నుండ@@	60835
6787	కమల@@	60832
6788	కళా	60819
6789	ఆస్తుల@@	60809
6790	శుక్ర@@	60807
6791	పించి@@	60801
6792	గతంలో@@	60799
6793	ఇయర్	60796
6794	ప్రకరణ@@	60790
6795	లన్నియు	60776
6796	బడు	60767
6797	చురుకు@@	60762
6798	ఇప్పుడే	60751
6799	చ్	60729
6800	యోగ	60722
6801	పడ్డా@@	60710
6802	దసరా	60700
6803	దేశం@@	60693
6804	గీ	60674
6805	పొలిటికల్	60625
6806	హాల్@@	60597
6807	టమే	60586
6808	మునుగోడు	60579
6809	పడుతుంది	60579
6810	రాజేందర్	60578
6811	సందేశ@@	60574
6812	జనాలు	60573
6813	మెట్రోపాలిటన్	60568
6814	వసతుల@@	60546
6815	వర్గాల్లో	60540
6816	వాల్	60531
6817	ధైర్య@@	60527
6818	భా	60506
6819	తెలుసా	60506
6820	బాగున్న@@	60500
6821	సోనియా	60496
6822	ున్న	60487
6823	గోల్@@	60467
6824	వచ్చాయ@@	60462
6825	స్టేడియం@@	60456
6826	బాలకృష్ణ@@	60450
6827	అన్నింటి@@	60438
6828	మరణా@@	60436
6829	చార్@@	60436
6830	ప్రథమ	60421
6831	చూడండి	60416
6832	రాయి	60412
6833	విభాగ@@	60375
6834	ప్రభ@@	60373
6835	విధముగా	60366
6836	పరిస్థితుల	60360
6837	చుండిరి@@	60319
6838	చూసి@@	60282
6839	నమోదు@@	60271
6840	ఫోర్స్	60262
6841	ముఖం@@	60241
6842	వరు@@	60218
6843	పంపిణీ@@	60210
6844	ఏము@@	60205
6845	ప్రజాదరణ	60195
6846	ఆశలు	60192
6847	చెల్లె@@	60169
6848	గీతా@@	60164
6849	ఉన్నవారి@@	60154
6850	భయం@@	60113
6851	కొల్@@	60110
6852	పిలుపు@@	60102
6853	గట్టి@@	60098
6854	సందర్భ@@	60096
6855	తెచ్చుకున్న	60089
6856	సమ	60061
6857	కొట్టు@@	60040
6858	కార్తీక్	60033
6859	బాధపడుతున్న@@	60030
6860	సమాధానాల@@	60027
6861	మాల్@@	60023
6862	వికెట్ల	60022
6863	ప్రభు@@	60009
6864	దుష్ట@@	60001
6865	బంగార@@	59993
6866	విషయ	59989
6867	పుత్రు@@	59974
6868	బౌలింగ్@@	59967
6869	ఆకలి	59960
6870	వెల@@	59958
6871	రకాలుగా	59957
6872	గవర్నర్@@	59946
6873	శాసనసభ@@	59924
6874	౬@@	59922
6875	స్టర్	59901
6876	ఫ్రంట్	59892
6877	ఐపీఎల్@@	59889
6878	తెర	59888
6879	ఆహారాల@@	59886
6880	వెల్	59877
6881	తెలిసికొన@@	59828
6882	వాదం	59824
6883	దృష్ట్యా	59821
6884	వారే@@	59821
6885	ఉద్దేశంతో	59818
6886	నాణ్యమైన	59818
6887	డొ@@	59811
6888	రుణ@@	59793
6889	చెందాడు@@	59790
6890	సెట్స్	59783
6891	నాణ్యత@@	59782
6892	వేగంతో	59771
6893	శాసన@@	59762
6894	వృత్త@@	59749
6895	గాయం	59745
6896	బృందం@@	59737
6897	కుమార@@	59736
6898	పిచ్చి@@	59726
6899	సముదాయ@@	59726
6900	రెండ@@	59722
6901	మాం@@	59721
6902	నడుమ	59707
6903	యాక్ట్	59697
6904	గిరిజనుల@@	59685
6905	ఇంతవరకు	59681
6906	వల	59674
6907	ేణ	59669
6908	అదీ	59666
6909	దారు@@	59663
6910	ఫలిత@@	59663
6911	కోవటానికి	59646
6912	మండ@@	59645
6913	కుప్పకూలి@@	59630
6914	రంగారెడ్డి	59630
6915	కొనే@@	59626
6916	సరఫరా@@	59620
6917	త్యాగ@@	59578
6918	రాహుల్@@	59572
6919	కథా	59572
6920	ధాన@@	59561
6921	సంయుక్త	59560
6922	ర్థ@@	59544
6923	క్రికెటర్	59542
6924	స్పేస్	59530
6925	సంగ@@	59528
6926	వరంగల్@@	59528
6927	తోపాటు@@	59524
6928	పొర@@	59497
6929	నటన	59466
6930	సెన్సార్	59459
6931	మానే@@	59458
6932	బాయ్	59440
6933	అంత్యక్రియల@@	59439
6934	శిశువు	59436
6935	ఆటంక@@	59434
6936	హృదయ	59430
6937	సైకిల్	59429
6938	జరగనున్న	59416
6939	పల@@	59404
6940	పెరుగుదల@@	59404
6941	రాదని	59402
6942	పెద@@	59399
6943	గంధ@@	59387
6944	టూ	59381
6945	స్వల్ప@@	59374
6946	వర్గ	59371
6947	ఫీల్డ్	59360
6948	ఫోకస్	59348
6949	అడుగుతున్న@@	59329
6950	ఫే@@	59323
6951	కాలమున	59305
6952	శ్వాస@@	59304
6953	దోష@@	59295
6954	స్తుందని@@	59293
6955	కారం	59272
6956	ఇంధన	59268
6957	టెక్@@	59259
6958	టచ్	59248
6959	విజయవంతమై@@	59235
6960	ఉద్యోగాల	59223
6961	తేల్చ@@	59206
6962	అనుష్క	59191
6963	కన్నడ@@	59179
6964	వర్ణించ@@	59175
6965	లేడు@@	59166
6966	నియమా@@	59152
6967	పదో	59143
6968	లాభాల@@	59132
6969	దన	59129
6970	నప్పటికీ	59125
6971	ంచిన@@	59121
6972	గెలిచి	59120
6973	యిన@@	59095
6974	జత	59093
6975	డ్రైవ్	59090
6976	చికెన్	59080
6977	చుఁ	59066
6978	రమేష్@@	59066
6979	దార@@	59064
6980	రచనలు	59052
6981	చూస్తున్న	59007
6982	యాక్టివ్	59002
6983	న్స్	59001
6984	దురదృష్ట@@	58990
6985	దనీ@@	58986
6986	వెంకటేశ్వర్@@	58985
6987	టిక్కెట్@@	58984
6988	చతుర్@@	58979
6989	భాగం@@	58929
6990	గార్@@	58923
6991	నింప@@	58907
6992	కిలోమీటర్ల@@	58903
6993	ఎట్టకేలకు	58900
6994	వీక్ష@@	58899
6995	భాగస్వామి@@	58895
6996	సంబంధాల@@	58890
6997	సహకార	58886
6998	ముక్కు@@	58868
6999	ముచే	58862
7000	రూపం@@	58860
7001	ఏమిటి	58857
7002	మొన్న	58844
7003	కలిగించి@@	58841
7004	దయ	58840
7005	త్రాగ@@	58831
7006	మాయా@@	58814
7007	టైగర్	58789
7008	ఆచరణ@@	58786
7009	గింజ@@	58774
7010	కష్టాల@@	58771
7011	ించాయి@@	58768
7012	రూపు@@	58767
7013	నడప@@	58752
7014	సంతాన@@	58752
7015	ఎవర@@	58729
7016	సాగే	58725
7017	తథా@@	58711
7018	దవాఖాన@@	58704
7019	వసతి	58695
7020	మాయ	58690
7021	ఆస్తి@@	58687
7022	శ్రమ	58676
7023	అంతరాయ@@	58666
7024	టీచర్@@	58661
7025	విధ్వంస@@	58660
7026	కావడం@@	58650
7027	ర్త@@	58631
7028	వస్తువుల	58595
7029	పొడవు	58591
7030	సుధీర్	58581
7031	రత్న	58553
7032	చేయడమే	58549
7033	పెట్టుకున్న	58536
7034	రంభ@@	58522
7035	తేల్చి	58522
7036	శ్రుతి@@	58521
7037	వ్యాక్సిన్@@	58506
7038	ముక్కలు@@	58499
7039	గలిగి@@	58493
7040	కర్త	58484
7041	కుంటా@@	58483
7042	వాయు	58478
7043	కొనేందుకు	58473
7044	పెళ్ళి	58442
7045	అనసూయ	58438
7046	నోట్@@	58437
7047	పరమ	58421
7048	ఐఫోన్	58419
7049	వరం@@	58414
7050	శ్రీమతి	58375
7051	ఇటీవలి	58359
7052	ప్రశ్ని@@	58356
7053	కరుణ@@	58350
7054	సంతాప@@	58343
7055	వేష@@	58341
7056	ఆస్పత్రుల@@	58337
7057	కాపీ	58328
7058	న్ని@@	58300
7059	అనుభవాల@@	58300
7060	టీకా@@	58297
7061	దర్@@	58293
7062	సీత	58285
7063	యూపీ@@	58284
7064	సంతోష్	58283
7065	కుంట@@	58274
7066	నక్క@@	58269
7067	ఐటీ@@	58268
7068	నియా	58267
7069	పాలసీ	58253
7070	ప్రవీణ్	58237
7071	టీజర్@@	58226
7072	నిపుణుల	58220
7073	దొంగ	58219
7074	ప్రచురించ@@	58213
7075	వేతనాల@@	58195
7076	ఊరు@@	58188
7077	నొప్పు@@	58163
7078	బేస్	58157
7079	జబ్బు@@	58153
7080	ఆమోదించ@@	58142
7081	కోరుకుంటున్న@@	58128
7082	నివాస@@	58127
7083	య్యింది@@	58120
7084	విశాఖపట్నం@@	58113
7085	బావు@@	58112
7086	కళ్లు	58095
7087	ప్రయోగాల@@	58088
7088	కళాకారుల@@	58079
